,value,flag,a_score,likelihood,log_lhood,pred
2016-01-03 10:20:00,-98.61268106,False,0.0,0.05349,0.0,-1.0
2016-01-03 10:21:00,-95.619401203,False,0.0,0.05349,0.0,-1.0
2016-01-03 10:22:00,-92.331075651,False,0.0,0.05349,0.0,-1.0
2016-01-03 10:23:00,-88.757850929,False,0.0250000003725,0.06975,0.0,-1.0
2016-01-03 10:24:00,-84.910752673,False,0.0250000003725,0.08959,0.0,-1.0
2016-01-03 10:25:00,-80.801651591,False,0.0250000003725,0.11334,0.01,-1.0
2016-01-03 10:26:00,-76.443226831,False,0.0250000003725,0.14127,0.01,-1.0
2016-01-03 10:27:00,-71.848926864,False,0.0500000007451,0.21013,0.01,-1.0
2016-01-03 10:28:00,-67.032927979,False,0.0250000003725,0.2509,0.01,-1.0
2016-01-03 10:29:00,-62.010090548,False,0.0250000003725,0.29552,0.02,-1.0
2016-01-03 10:30:00,-56.79591317,False,0.0,0.29552,0.02,-1.0
2016-01-03 10:31:00,-51.406484846,False,0.0,0.29552,0.02,-1.0
2016-01-03 10:32:00,-45.858435334,False,0.0,0.29552,0.02,-1.0
2016-01-03 10:33:00,-40.168883843,False,0.0250000003725,0.29552,0.02,-1.0
2016-01-03 10:34:00,-34.3553861991,False,0.0250000003725,0.29552,0.02,-1.0
2016-01-03 10:35:00,-28.4358806819,False,0.0250000003725,0.29552,0.02,-1.0
2016-01-03 10:36:00,-22.428632672,False,0.0,0.2509,0.01,-1.0
2016-01-03 10:37:00,-16.35217829,False,0.0250000003725,0.21013,0.01,-1.0
2016-01-03 10:38:00,-10.2252672015,False,0.0250000003725,0.21013,0.01,-1.0
2016-01-03 10:39:00,-4.06680476258,False,0.0250000003725,0.21013,0.01,-1.0
2016-01-03 10:40:00,2.10420631485,False,0.0500000007451,0.29552,0.02,-1.0
2016-01-03 10:41:00,8.26872459856,False,0.0500000007451,0.3941,0.02,-1.0
2016-01-03 10:42:00,14.4077286906,False,0.0,0.39295,0.02,-1.0
2016-01-03 10:43:00,20.5022759205,False,0.0,0.34183,0.02,-1.0
2016-01-03 10:44:00,26.5335607945,False,0.0250000003725,0.34183,0.02,-1.0
2016-01-03 10:45:00,32.4829730231,False,0.0250000003725,0.34183,0.02,-1.0
2016-01-03 10:46:00,38.332154947,False,0.0500000007451,0.44598,0.03,-1.0
2016-01-03 10:47:00,44.063058175,False,0.0,0.39295,0.02,-1.0
2016-01-03 10:48:00,49.657999285,False,0.0,0.34183,0.02,-1.0
2016-01-03 10:49:00,55.099714383,False,0.0,0.29346,0.02,-1.0
2016-01-03 10:50:00,60.371412368,False,0.0,0.20755,0.01,-1.0
2016-01-03 10:51:00,65.456826754,False,0.0,0.13861,0.01,-1.0
2016-01-03 10:52:00,70.340265852,False,0.0250000003725,0.17086,0.01,-1.0
2016-01-03 10:53:00,75.006661198,False,0.0,0.17086,0.01,-1.0
2016-01-03 10:54:00,79.44161404,False,0.0,0.13861,0.01,-1.0
2016-01-03 10:55:00,83.631439771,False,0.0,0.11077,0.01,-1.0
2016-01-03 10:56:00,87.563210158,False,0.0,0.06758,0.0,-1.0
2016-01-03 10:57:00,91.224793225,False,0.0,0.06758,0.0,-1.0
2016-01-03 10:58:00,94.6048907,False,0.0,0.06758,0.0,-1.0
2016-01-03 10:59:00,97.693072861,False,0.0,0.06758,0.0,-1.0
2016-01-03 11:00:00,100.47981074,False,0.0,0.06758,0.0,-1.0
2016-01-03 11:01:00,102.9565055,False,0.0,0.06758,0.0,-1.0
2016-01-03 11:02:00,105.115515,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:03:00,106.95017731,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:04:00,108.45483139,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:05:00,109.62483442,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:06:00,110.45657621,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:07:00,110.94749031,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:08:00,111.09606196,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:09:00,110.9018327,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:10:00,110.36540187,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:11:00,109.48842469,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:12:00,108.27360716,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:13:00,106.7246978,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:14:00,104.84647591,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:15:00,102.64473703,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:16:00,100.12627487,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:17:00,97.29886047,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:18:00,94.17121818,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:19:00,90.75299873,False,0.0250000003725,0.06758,0.0,-1.0
2016-01-03 11:20:00,87.05474947,False,0.0250000003725,0.08719,0.0,-1.0
2016-01-03 11:21:00,83.08788181,False,0.125,0.24853,0.01,-1.0
2016-01-03 11:22:00,78.86463602,False,0.0500000007451,0.34183,0.02,-1.0
2016-01-03 11:23:00,74.39804346,False,0.0250000003725,0.39295,0.02,-1.0
2016-01-03 11:24:00,69.70188636,False,0.0,0.39295,0.02,-1.0
2016-01-03 11:25:00,64.79065531,False,0.0,0.39295,0.02,-1.0
2016-01-03 11:26:00,59.67950453,False,0.0,0.39295,0.02,-1.0
2016-01-03 11:27:00,54.38420512,False,0.0,0.39295,0.02,-1.0
2016-01-03 11:28:00,48.92109638,False,0.0250000003725,0.44598,0.03,-1.0
2016-01-03 11:29:00,43.30703545,False,0.0250000003725,0.44598,0.03,-1.0
2016-01-03 11:30:00,37.55934519,False,0.0750000029802,0.55402,0.04,-1.0
2016-01-03 11:31:00,31.69576085,False,0.0250000003725,0.34183,0.02,-1.0
2016-01-03 11:32:00,25.73437524,False,0.0,0.24853,0.01,-1.0
2016-01-03 11:33:00,19.69358298,False,0.0,0.20755,0.01,-1.0
2016-01-03 11:34:00,13.59202368,False,0.0,0.20755,0.01,-1.0
2016-01-03 11:35:00,7.44852448,False,0.0250000003725,0.24853,0.01,-1.0
2016-01-03 11:36:00,1.28204192,False,0.0250000003725,0.29346,0.02,-1.0
2016-01-03 11:37:00,-4.88839654,False,0.0250000003725,0.34183,0.02,-1.0
2016-01-03 11:38:00,-11.04375124,False,0.0250000003725,0.34183,0.02,-1.0
2016-01-03 11:39:00,-17.16502906,False,0.0250000003725,0.34183,0.02,-1.0
2016-01-03 11:40:00,-23.233342,False,0.0,0.20755,0.01,-1.0
2016-01-03 11:41:00,-29.22996555,False,0.0,0.17086,0.01,-1.0
2016-01-03 11:42:00,-35.13639636,False,0.0250000003725,0.20755,0.01,-1.0
2016-01-03 11:43:00,-40.93440939,False,0.0250000003725,0.24853,0.01,-1.0
2016-01-03 11:44:00,-46.60611414,False,0.0,0.24853,0.01,-1.0
2016-01-03 11:45:00,-52.13400985,False,0.0,0.20755,0.01,-1.0
2016-01-03 11:46:00,-57.5010395,False,0.0,0.17086,0.01,-1.0
2016-01-03 11:47:00,-62.69064246,False,0.0,0.13861,0.01,-1.0
2016-01-03 11:48:00,-67.68680554,False,0.0,0.11077,0.01,-1.0
2016-01-03 11:49:00,-72.47411245,False,0.0,0.08719,0.0,-1.0
2016-01-03 11:50:00,-77.03779135,False,0.0,0.08719,0.0,-1.0
2016-01-03 11:51:00,-81.36376044,False,0.0,0.08719,0.0,-1.0
2016-01-03 11:52:00,-85.43867139,False,0.0,0.06758,0.0,-1.0
2016-01-03 11:53:00,-89.24995057,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:54:00,-92.78583777,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:55:00,-96.03542258,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:56:00,-98.988678,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:57:00,-101.63649136,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:58:00,-103.97069254,False,0.0,0.05156,0.0,-1.0
2016-01-03 11:59:00,-105.98407904,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:00:00,-107.6704383,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:01:00,-109.02456687,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:02:00,-110.0422864,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:03:00,-110.72045659,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:04:00,-111.05698486,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:05:00,-111.0508328,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:06:00,-110.70201941,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:07:00,-110.01162099,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:08:00,-108.98176785,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:09:00,-107.61563774,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:10:00,-105.91744601,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:11:00,-103.89243266,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:12:00,-101.54684612,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:13:00,-98.88792399,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:14:00,-95.923870704,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:15:00,-92.663832237,False,0.0,0.05156,0.0,-1.0
2016-01-03 12:16:00,-89.117867836,False,0.0250000003725,0.06758,0.0,-1.0
2016-01-03 12:17:00,-85.296919025,False,0.0250000003725,0.08719,0.0,-1.0
2016-01-03 12:18:00,-81.212775823,False,0.15000000596,0.29346,0.02,-1.0
2016-01-03 12:19:00,-76.878040367,False,0.125,0.55402,0.04,-1.0
2016-01-03 12:20:00,-72.306088033,False,0.0500000007451,0.65817,0.05,-1.0
2016-01-03 12:21:00,-67.511026151,False,0.20000000298,0.93242,0.12,-1.0
2016-01-03 12:22:00,-62.507650493,False,0.0250000003725,0.94947,0.13,-1.0
2016-01-03 12:23:00,-57.311399602,False,0.0250000003725,0.96217,0.14,-1.0
2016-01-03 12:24:00,-51.938307168,False,0.0250000003725,0.97213,0.16,-1.0
2016-01-03 12:25:00,-46.404952541,False,0.0,0.97213,0.16,-1.0
2016-01-03 12:26:00,-40.728409586,False,0.0250000003725,0.97213,0.16,-1.0
2016-01-03 12:27:00,-34.9261939925,False,0.0250000003725,0.97213,0.16,-1.0
2016-01-03 12:28:00,-29.0162092259,False,0.0250000003725,0.89062,0.1,-1.0
2016-01-03 12:29:00,-23.0166912897,False,0.0,0.70767,0.05,-1.0
2016-01-03 12:30:00,-16.9461524524,False,0.0250000003725,0.65908,0.05,-1.0
2016-01-03 12:31:00,-10.8233241265,False,0.0250000003725,0.29233,0.02,-1.0
2016-01-03 12:32:00,-4.66709907011,False,0.0250000003725,0.29233,0.02,-1.0
2016-01-03 12:33:00,1.50352690846,False,0.0500000007451,0.34092,0.02,-1.0
2016-01-03 12:34:00,7.66951356531,False,0.0500000007451,0.39231,0.02,-1.0
2016-01-03 12:35:00,13.8118349716,False,0.0,0.39231,0.02,-1.0
2016-01-03 12:36:00,19.9115382209,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 12:37:00,25.9498019101,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 12:38:00,31.9079942157,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 12:39:00,37.767730385,False,0.0500000007451,0.5,0.03,-1.0
2016-01-03 12:40:00,43.510929462,False,0.0500000007451,0.55435,0.04,-1.0
2016-01-03 12:41:00,49.119870086,False,0.0,0.5,0.03,-1.0
2016-01-03 12:42:00,54.577245159,False,0.0500000007451,0.55435,0.04,-1.0
2016-01-03 12:43:00,59.866215268,False,0.0,0.44565,0.03,-1.0
2016-01-03 12:44:00,64.970460624,False,0.0,0.34092,0.02,-1.0
2016-01-03 12:45:00,69.874231438,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 12:46:00,74.562396508,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 12:47:00,79.020489907,False,0.0,0.34092,0.02,-1.0
2016-01-03 12:48:00,83.234755628,False,0.0,0.29233,0.02,-1.0
2016-01-03 12:49:00,87.192190022,False,0.0,0.20614,0.01,-1.0
2016-01-03 12:50:00,90.880581929,False,0.0,0.13716,0.01,-1.0
2016-01-03 12:51:00,94.288550348,False,0.0250000003725,0.1694,0.01,-1.0
2016-01-03 12:52:00,97.405579567,False,0.0250000003725,0.13716,0.01,-1.0
2016-01-03 12:53:00,100.22205159,False,0.0,0.13716,0.01,-1.0
2016-01-03 12:54:00,102.72927585,False,0.0,0.13716,0.01,-1.0
2016-01-03 12:55:00,104.91951599,False,0.0,0.10938,0.01,-1.0
2016-01-03 12:56:00,106.78601373,False,0.0,0.0859,0.0,-1.0
2016-01-03 12:57:00,108.32300978,False,0.0,0.0859,0.0,-1.0
2016-01-03 12:58:00,109.52576153,False,0.0,0.0859,0.0,-1.0
2016-01-03 12:59:00,110.39055774,False,0.0250000003725,0.10938,0.01,-1.0
2016-01-03 13:00:00,110.91472999,False,0.0,0.10938,0.01,-1.0
2016-01-03 13:01:00,111.09666084,False,0.0,0.0859,0.0,-1.0
2016-01-03 13:02:00,110.93578897,False,0.0,0.0664,0.0,-1.0
2016-01-03 13:03:00,110.43261072,False,0.0,0.0664,0.0,-1.0
2016-01-03 13:04:00,109.58867876,False,0.0,0.0664,0.0,-1.0
2016-01-03 13:05:00,108.4065971,False,0.0,0.0664,0.0,-1.0
2016-01-03 13:06:00,106.89001324,False,0.0250000003725,0.0859,0.0,-1.0
2016-01-03 13:07:00,105.04360677,False,0.0,0.0859,0.0,-1.0
2016-01-03 13:08:00,102.87307502,False,0.0,0.0859,0.0,-1.0
2016-01-03 13:09:00,100.38511544,False,0.0250000003725,0.0859,0.0,-1.0
2016-01-03 13:10:00,97.58740492,False,0.0,0.0859,0.0,-1.0
2016-01-03 13:11:00,94.48857617,False,0.0250000003725,0.10938,0.01,-1.0
2016-01-03 13:12:00,91.09819103,False,0.0,0.10938,0.01,-1.0
2016-01-03 13:13:00,87.42671092,False,0.0250000003725,0.13716,0.01,-1.0
2016-01-03 13:14:00,83.48546469,False,0.10000000149,0.29233,0.02,-1.0
2016-01-03 13:15:00,79.28661354,False,0.0500000007451,0.39231,0.02,-1.0
2016-01-03 13:16:00,74.84311356,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 13:17:00,70.1686757,False,0.0250000003725,0.44565,0.03,-1.0
2016-01-03 13:18:00,65.27772357,False,0.0,0.44565,0.03,-1.0
2016-01-03 13:19:00,60.18534879,False,0.0,0.39231,0.02,-1.0
2016-01-03 13:20:00,54.90726454,False,0.0,0.39231,0.02,-1.0
2016-01-03 13:21:00,49.459757,False,0.0500000007451,0.44565,0.03,-1.0
2016-01-03 13:22:00,43.85963515,False,0.0,0.44565,0.03,-1.0
2016-01-03 13:23:00,38.12417886,False,0.0,0.39231,0.02,-1.0
2016-01-03 13:24:00,32.27108563,False,0.0500000007451,0.29233,0.02,-1.0
2016-01-03 13:25:00,26.31841589,False,0.0,0.20614,0.01,-1.0
2016-01-03 13:26:00,20.28453736,False,0.0,0.1694,0.01,-1.0
2016-01-03 13:27:00,14.18806834,False,0.0,0.13716,0.01,-1.0
2016-01-03 13:28:00,8.04782024,False,0.0,0.13716,0.01,-1.0
2016-01-03 13:29:00,1.88273958,False,0.0250000003725,0.1694,0.01,-1.0
2016-01-03 13:30:00,-4.28815051,False,0.0,0.1694,0.01,-1.0
2016-01-03 13:31:00,-10.44580897,False,0.0250000003725,0.13716,0.01,-1.0
2016-01-03 13:32:00,-16.57123557,False,0.0250000003725,0.1694,0.01,-1.0
2016-01-03 13:33:00,-22.64552954,False,0.0750000029802,0.29233,0.02,-1.0
2016-01-03 13:34:00,-28.64994787,False,0.0750000029802,0.34092,0.02,-1.0
2016-01-03 13:35:00,-34.56596318,False,0.0,0.34092,0.02,-1.0
2016-01-03 13:36:00,-40.37532085,False,0.0250000003725,0.39231,0.02,-1.0
2016-01-03 13:37:00,-46.06009538,False,0.0500000007451,0.5,0.03,-1.0
2016-01-03 13:38:00,-51.60274569,False,0.0250000003725,0.55435,0.04,-1.0
2016-01-03 13:39:00,-56.98616922,False,0.0,0.5,0.03,-1.0
2016-01-03 13:40:00,-62.19375474,False,0.0,0.5,0.03,-1.0
2016-01-03 13:41:00,-67.20943361,False,0.0,0.44565,0.03,-1.0
2016-01-03 13:42:00,-72.01772928,False,0.0,0.39231,0.02,-1.0
2016-01-03 13:43:00,-76.60380519,False,0.0,0.24723,0.01,-1.0
2016-01-03 13:44:00,-80.9535104,False,0.0,0.13716,0.01,-1.0
2016-01-03 13:45:00,-85.05342336,False,0.0,0.13716,0.01,-1.0
2016-01-03 13:46:00,-88.89089325,False,0.0,0.10938,0.01,-1.0
2016-01-03 13:47:00,-92.4540791,False,0.0,0.0664,0.0,-1.0
2016-01-03 13:48:00,-95.73198624,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:49:00,-98.71450028,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:50:00,-101.39241827,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:51:00,-103.7574772,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:52:00,-105.80237934,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:53:00,-107.52081493,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:54:00,-108.90748148,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:55:00,-109.95810028,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:56:00,-110.6694295,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:57:00,-111.03927426,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:58:00,-111.06649335,False,0.0,0.05053,0.0,-1.0
2016-01-03 13:59:00,-110.75100277,False,0.0,0.05053,0.0,-1.0
2016-01-03 14:00:00,-110.09377602,True,0.0,0.05053,0.0,-1.0
2016-01-03 14:01:00,-109.09684105,False,0.0,0.05053,0.0,-1.0
2016-01-03 14:02:00,-107.76327404,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:03:00,-106.09718986,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:04:00,-104.10372943,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:05:00,-101.78904383,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:06:00,-99.16027531,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:07:00,-96.225535272,False,0.0250000003725,0.06564,0.0,-1.0
2016-01-03 14:08:00,-92.993879211,False,0.0,0.06564,0.0,-1.0
2016-01-03 14:09:00,-89.47527882,False,0.0250000003725,0.08505,0.0,-1.0
2016-01-03 14:10:00,-85.680591184,False,0.0250000003725,0.10847,0.0,-1.0
2016-01-03 14:11:00,-81.621525288,False,0.0250000003725,0.13621,0.01,-1.0
2016-01-03 14:12:00,-77.31060589,False,0.0,0.13621,0.01,-1.0
2016-01-03 14:13:00,-72.761134876,False,0.0250000003725,0.16844,0.01,-1.0
2016-01-03 14:14:00,2.012849786,False,1.0,1.0,0.55,-1.0
2016-01-03 14:15:00,-3.003382632,False,0.0750000029802,0.999,0.3,-1.0
2016-01-03 14:16:00,-7.825210175,False,0.15000000596,0.999,0.3,-1.0
2016-01-03 14:17:00,-2.468610745,False,0.0,0.999,0.3,-1.0
2016-01-03 14:18:00,-16.950112806,False,0.425000011921,0.999,0.3,-1.0
2016-01-03 14:19:00,-1.286744379,False,0.649999976158,0.999,0.3,-1.0
2016-01-03 14:20:00,-2.4959804982,False,0.0,0.999,0.3,-1.0
2016-01-03 14:21:00,-2.5956892981,False,0.0,0.999,0.3,-1.0
2016-01-03 14:22:00,-7.6040768694,False,0.0250000003725,0.999,0.3,-1.0
2016-01-03 14:23:00,-5.5396310872,False,0.0500000007451,0.999,0.3,-1.0
2016-01-03 14:24:00,-1.42106456326,False,0.0,0.999,0.3,-1.0
2016-01-03 14:25:00,-3.2667669893,False,0.0,0.999,0.3,-1.0
2016-01-03 14:26:00,-0.09796463014,False,0.0500000007451,0.999,0.3,-1.0
2016-01-03 14:27:00,6.0707826548,False,0.20000000298,0.999,0.3,-1.0
2016-01-03 14:28:00,8.2151112382,False,0.0250000003725,0.99994,0.42,-1.0
2016-01-03 14:29:00,6.320218282,False,0.15000000596,0.86379,0.09,-1.0
2016-01-03 14:30:00,3.3652842196,False,0.0500000007451,0.91495,0.11,-1.0
2016-01-03 14:31:00,3.3320823765,False,0.22499999404,0.99543,0.23,-1.0
2016-01-03 14:32:00,7.2022014455,False,0.27500000596,0.99997,0.45,-1.0
2016-01-03 14:33:00,32.957528434,False,0.800000011921,1.0,1.0,-1.0
2016-01-03 14:34:00,3.580304556,False,0.850000023842,0.999,0.3,-1.0
2016-01-03 14:35:00,9.053180027,False,0.0,0.999,0.3,-1.0
2016-01-03 14:36:00,4.3592676,False,0.0,0.999,0.3,-1.0
2016-01-03 14:37:00,3.482194674,False,0.0,0.999,0.3,-1.0
2016-01-03 14:38:00,5.406153811,False,0.0,0.999,0.3,-1.0
2016-01-03 14:39:00,54.115951515,False,0.875,0.999,0.3,-1.0
2016-01-03 14:40:00,78.597055112,False,0.524999976158,0.999,0.3,-1.0
2016-01-03 14:41:00,82.835637592,False,0.0750000029802,0.999,0.3,-1.0
2016-01-03 14:42:00,86.818620275,False,0.15000000596,0.999,0.3,-1.0
2016-01-03 14:43:00,90.533713165,False,0.0,0.999,0.3,-1.0
2016-01-03 14:44:00,93.969452876,False,0.0250000003725,0.999,0.3,-1.0
2016-01-03 14:45:00,97.115238004,False,0.0,0.999,0.3,-1.0
2016-01-03 14:46:00,99.96136182,False,0.0,0.999,0.3,-1.0
2016-01-03 14:47:00,102.49904226,False,0.0,0.999,0.3,-1.0
2016-01-03 14:48:00,104.72044899,False,0.0,0.999,0.3,-1.0
2016-01-03 14:49:00,106.61872759,False,0.0,0.99543,0.23,-1.0
2016-01-03 14:50:00,108.18802066,False,0.0,0.3919,0.02,-1.0
2016-01-03 14:51:00,109.42348597,False,0.0,0.24637,0.01,-1.0
2016-01-03 14:52:00,110.32131132,False,0.0,0.06564,0.0,-1.0
2016-01-03 14:53:00,110.87872636,False,0.0,0.06564,0.0,-1.0
2016-01-03 14:54:00,111.09401112,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:55:00,110.96650132,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:56:00,110.49659039,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:57:00,109.68572831,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:58:00,108.53641709,False,0.0,0.04985,0.0,-1.0
2016-01-03 14:59:00,107.05220309,False,0.0,0.04985,0.0,-1.0
2016-01-03 15:00:00,105.23766601,False,0.0,0.04985,0.0,-1.0
2016-01-03 15:01:00,103.09840487,False,0.0,0.04985,0.0,-1.0
2016-01-03 15:02:00,100.64102061,False,0.0,0.04985,0.0,-1.0
2016-01-03 15:03:00,97.87309578,False,0.0,0.04985,0.0,-1.0
2016-01-03 15:04:00,94.8031712,False,0.0,0.04985,0.0,-1.0
2016-01-03 15:05:00,91.44071949,False,0.0250000003725,0.06564,0.0,-1.0
2016-01-03 15:06:00,87.79611591,False,0.0500000007451,0.10847,0.0,-1.0
2016-01-03 15:07:00,83.88060635,False,0.0,0.10847,0.0,-1.0
2016-01-03 15:08:00,79.70627262,False,0.0500000007451,0.16844,0.01,-1.0
2016-01-03 15:09:00,75.28599513,False,0.0750000029802,0.29159,0.01,-1.0
2016-01-03 15:10:00,70.63341323,False,0.0250000003725,0.34033,0.02,-1.0
2016-01-03 15:11:00,65.76288302,False,0.0,0.34033,0.02,-1.0
2016-01-03 15:12:00,60.68943316,False,0.0,0.34033,0.02,-1.0
2016-01-03 15:13:00,55.4287184,False,0.0,0.34033,0.02,-1.0
2016-01-03 15:14:00,49.99697134,False,0.0,0.34033,0.02,-1.0
2016-01-03 15:15:00,44.41095234,False,0.0,0.29159,0.01,-1.0
2016-01-03 15:16:00,38.68789774,False,0.0,0.20521,0.01,-1.0
2016-01-03 15:17:00,32.84546676,False,0.0,0.20521,0.01,-1.0
2016-01-03 15:18:00,26.90168695,False,0.0,0.13621,0.01,-1.0
2016-01-03 15:19:00,20.8748986,False,0.0250000003725,0.08505,0.0,-1.0
2016-01-03 15:20:00,14.78369811,False,0.0,0.06564,0.0,-1.0
2016-01-03 15:21:00,8.64688068,False,0.0500000007451,0.10847,0.0,-1.0
2016-01-03 15:22:00,2.48338218,False,0.0250000003725,0.13621,0.01,-1.0
2016-01-03 15:23:00,-3.68777908,False,0.0,0.13621,0.01,-1.0
2016-01-03 15:24:00,-9.84756125,False,0.0250000003725,0.16844,0.01,-1.0
2016-01-03 15:25:00,-15.97695753,False,0.0,0.16844,0.01,-1.0
2016-01-03 15:26:00,-22.05705489,False,0.0250000003725,0.20521,0.01,-1.0
2016-01-03 15:27:00,-28.06909243,False,0.0250000003725,0.24637,0.01,-1.0
2016-01-03 15:28:00,-33.99451924,False,0.0250000003725,0.29159,0.01,-1.0
2016-01-03 15:29:00,-39.81505169,False,0.0500000007451,0.34033,0.02,-1.0
2016-01-03 15:30:00,-45.51272977,False,0.0500000007451,0.44544,0.03,-1.0
2016-01-03 15:31:00,-51.06997259,False,0.0250000003725,0.3919,0.02,-1.0
2016-01-03 15:32:00,-56.46963258,False,0.0,0.34033,0.02,-1.0
2016-01-03 15:33:00,-61.6950484,False,0.0250000003725,0.3919,0.02,-1.0
2016-01-03 15:34:00,-66.73009638,False,0.0500000007451,0.44544,0.03,-1.0
2016-01-03 15:35:00,-71.55924023,False,0.0500000007451,0.55456,0.04,-1.0
2016-01-03 15:36:00,-76.16757904,False,0.0500000007451,0.6081,0.04,-1.0
2016-01-03 15:37:00,-80.54089317,False,0.0500000007451,0.65967,0.05,-1.0
2016-01-03 15:38:00,-84.66568824,False,0.0750000029802,0.75363,0.06,-1.0
2016-01-03 15:39:00,-88.52923665,False,0.0250000003725,0.70841,0.05,-1.0
2016-01-03 15:40:00,-92.11961696,False,0.0,0.6081,0.04,-1.0
2016-01-03 15:41:00,-95.42575057,False,0.0500000007451,0.65967,0.05,-1.0
2016-01-03 15:42:00,-98.43743601,False,0.0,0.60765,0.04,-1.0
2016-01-03 15:43:00,-101.14538034,False,0.0,0.57226,0.04,-1.0
2016-01-03 15:44:00,-103.54122785,False,0.0,0.5,0.03,-1.0
2016-01-03 15:45:00,-105.61758586,False,0.0,0.42774,0.02,-1.0
2016-01-03 15:46:00,-107.36804749,False,0.0,0.35783,0.02,-1.0
2016-01-03 15:47:00,-108.7872115,False,0.0,0.2924,0.02,-1.0
2016-01-03 15:48:00,-109.87069884,False,0.0,0.20622,0.01,-1.0
2016-01-03 15:49:00,-110.6151663,False,0.0,0.18124,0.01,-1.0
2016-01-03 15:50:00,-111.01831674,False,0.0,0.18124,0.01,-1.0
2016-01-03 15:51:00,-111.07890616,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:52:00,-110.79674762,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:53:00,-110.17271177,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:54:00,-109.20872412,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:55:00,-107.90775919,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:56:00,-106.27383129,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:57:00,-104.31198207,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:58:00,-102.0282651,False,0.0,0.13724,0.01,-1.0
2016-01-03 15:59:00,-99.42972707,False,0.0,0.13724,0.01,-1.0
2016-01-03 16:00:00,-96.524386066,False,0.0,0.13724,0.01,-1.0
